ai_likelihood,domain,llm_prediction_CLAUDE,llm_prediction_DEEPSEEK,llm_prediction_GOOGLE,llm_prediction_GPT35,llm_prediction_GPT4,llm_prediction_GROK,llm_prediction_HUMAN,llm_prediction_NOVA,llm_prediction_OPENAI_O_SERIES,llm_prediction_OTHER,paper_id,process
1.0,theology,4.76837158203125e-07,0.5849609375,3.516674041748047e-06,0.0,0.414794921875,0.0,0.0,0.0,8.779764175415039e-05,0.0,W2588530653,new
1.0,theology,9.953975677490234e-06,0.0197906494140625,2.562999725341797e-05,1.233816146850586e-05,0.97998046875,0.0,5.960464477539063e-08,0.0,3.635883331298828e-06,5.960464477539063e-08,W2127214339,new
1.0,theology,0.2027587890625,0.493896484375,0.006927490234375,0.00018167495727539062,0.293212890625,1.0728836059570312e-06,3.218650817871094e-05,1.2516975402832031e-06,0.003047943115234375,3.7550926208496094e-06,W1589867153,new
1.0,theology,0.05126953125,0.7412109375,0.046844482421875,0.0003292560577392578,0.1602783203125,1.0669231414794922e-05,1.055002212524414e-05,8.046627044677734e-06,0.00022411346435546875,1.4543533325195312e-05,W2546121611,new
1.0,theology,5.155801773071289e-05,0.994140625,6.842613220214844e-05,0.0,0.005260467529296875,0.0,0.0,1.1920928955078125e-07,0.00023794174194335938,0.0,W2030819749,new
1.0,theology,0.0158538818359375,0.0217132568359375,0.0222625732421875,3.618001937866211e-05,0.4765625,1.3709068298339844e-06,0.0005083084106445312,2.6226043701171875e-06,0.462890625,2.5570392608642578e-05,W2025485284,new
1.0,theology,0.0009546279907226562,0.00014388561248779297,0.0010585784912109375,4.494190216064453e-05,0.99755859375,2.384185791015625e-07,1.7881393432617188e-07,9.5367431640625e-07,0.0004169940948486328,1.0728836059570312e-06,W2791529893,new
1.0,theology,0.034423828125,0.0401611328125,7.396936416625977e-05,2.0325183868408203e-05,0.9248046875,5.960464477539063e-08,1.710653305053711e-05,5.960464477539063e-08,0.0002932548522949219,5.364418029785156e-07,W2135279580,new
1.0,theology,0.0002722740173339844,0.000194549560546875,0.0005941390991210938,4.947185516357422e-06,0.998046875,4.172325134277344e-07,5.364418029785156e-07,3.5762786865234375e-07,0.0008149147033691406,1.7285346984863281e-06,W2117165279,new
1.0,theology,1.245737075805664e-05,0.0010585784912109375,0.00911712646484375,1.823902130126953e-05,0.98828125,0.0,9.5367431640625e-06,7.748603820800781e-07,0.0016803741455078125,2.980232238769531e-07,W2885272554,new
1.0,theology,0.0004508495330810547,0.0016613006591796875,5.543231964111328e-05,2.0265579223632812e-06,0.98828125,9.5367431640625e-07,0.0,1.1920928955078125e-07,0.00949859619140625,2.980232238769531e-07,W2593454393,new
1.0,theology,3.5762786865234375e-07,6.157159805297852e-05,8.940696716308594e-07,5.960464477539062e-07,1.0,0.0,0.0,0.0,1.895427703857422e-05,5.960464477539063e-08,W2912159433,new
1.0,theology,0.1292724609375,0.68408203125,0.0022525787353515625,1.0251998901367188e-05,0.1710205078125,1.7881393432617188e-07,3.814697265625e-06,8.881092071533203e-06,0.01332855224609375,2.682209014892578e-06,W1994203598,new
1.0,theology,0.0037593841552734375,0.02435302734375,0.0021991729736328125,1.6927719116210938e-05,0.8837890625,5.960464477539063e-08,2.3603439331054688e-05,3.4570693969726562e-06,0.0858154296875,2.1636486053466797e-05,W2163424120,new
1.0,theology,3.1054019927978516e-05,0.58056640625,0.1434326171875,1.913309097290039e-05,0.275390625,6.139278411865234e-06,1.1324882507324219e-06,1.0132789611816406e-06,0.00034928321838378906,1.0728836059570312e-06,W2056850659,new
1.0,theology,0.55859375,0.07794189453125,0.004505157470703125,0.00017333030700683594,0.357177734375,5.960464477539062e-07,0.0001933574676513672,4.589557647705078e-06,0.0010395050048828125,4.869699478149414e-05,W2048733721,new
1.0,theology,0.002529144287109375,0.08203125,0.00019216537475585938,9.238719940185547e-06,0.90283203125,4.76837158203125e-07,1.7881393432617188e-07,5.364418029785156e-07,0.012359619140625,4.172325134277344e-07,W1966487281,new
1.0,theology,4.172325134277344e-07,1.424551010131836e-05,3.2186508178710938e-06,2.980232238769531e-07,0.99951171875,0.0,0.0,0.0,0.00023734569549560547,0.0,W1982760221,new
1.0,theology,0.82373046875,0.05816650390625,0.00341796875,1.1324882507324219e-05,0.0875244140625,5.960464477539063e-08,1.4722347259521484e-05,5.4836273193359375e-06,0.02716064453125,1.430511474609375e-05,W2015356349,new
1.0,theology,0.00838470458984375,0.002117156982421875,0.006328582763671875,3.653764724731445e-05,0.970703125,3.993511199951172e-06,1.537799835205078e-05,1.7881393432617188e-07,0.012451171875,5.602836608886719e-06,W2061114404,new
1.0,theology,0.78515625,0.0112762451171875,0.003162384033203125,0.0007681846618652344,0.1973876953125,1.3113021850585938e-06,0.0010061264038085938,3.6954879760742188e-06,0.0008420944213867188,0.0002503395080566406,W2017411388,new
1.0,theology,0.0017242431640625,0.0005025863647460938,0.00013077259063720703,3.7610530853271484e-05,0.99755859375,0.0,1.7285346984863281e-06,0.0,4.690885543823242e-05,0.0,W2066738962,new
1.0,theology,8.344650268554688e-07,0.93896484375,5.364418029785156e-07,0.0,0.06097412109375,0.0,5.960464477539063e-08,0.0,1.7881393432617188e-07,0.0,W1609316839,new
1.0,theology,6.657838821411133e-05,0.03448486328125,0.0305633544921875,2.0563602447509766e-05,0.93408203125,3.7550926208496094e-06,1.9073486328125e-06,9.000301361083984e-06,0.0008335113525390625,4.887580871582031e-06,W1983818299,new
1.0,theology,0.010040283203125,0.0057525634765625,0.003696441650390625,5.167722702026367e-05,0.97412109375,5.960464477539063e-08,0.0002574920654296875,3.814697265625e-06,0.006168365478515625,4.291534423828125e-06,W2090299656,new
1.0,theology,5.960464477539063e-08,0.9970703125,5.9604644775390625e-05,0.0,0.0026416778564453125,0.0,0.0,0.0,0.0,0.0,W1991748716,new
1.0,theology,0.0023937225341796875,0.0066375732421875,7.486343383789062e-05,8.344650268554688e-06,0.99072265625,0.0,2.3305416107177734e-05,2.384185791015625e-07,0.00025081634521484375,6.556510925292969e-07,W2766467644,new
1.0,theology,0.000797271728515625,0.0002658367156982422,3.7729740142822266e-05,1.6093254089355469e-06,0.99169921875,1.7881393432617188e-07,2.2649765014648438e-06,5.960464477539063e-08,0.00740814208984375,5.364418029785156e-07,W2327455511,new
1.0,theology,0.0003414154052734375,0.04278564453125,0.0019969940185546875,8.165836334228516e-06,0.955078125,2.384185791015625e-07,8.940696716308594e-06,5.960464477539063e-08,4.172325134277344e-06,1.7881393432617188e-07,W1993907461,new
0.98291015625,computer_science,0.50341796875,0.1444091796875,0.040496826171875,0.0008721351623535156,0.25,6.377696990966797e-06,0.015716552734375,0.00010788440704345703,0.044158935546875,0.0007343292236328125,W1901129140,new
1.0,computer_science,0.5869140625,0.1962890625,0.0228729248046875,5.751848220825195e-05,0.1478271484375,2.2530555725097656e-05,6.67572021484375e-06,6.616115570068359e-06,0.045684814453125,0.0001665353775024414,W1861492603,new
1.0,computer_science,0.341552734375,0.058074951171875,0.0015392303466796875,2.1696090698242188e-05,0.5146484375,5.364418029785156e-07,6.556510925292969e-07,1.055002212524414e-05,0.08404541015625,4.07099723815918e-05,W1570448133,new
0.99755859375,computer_science,0.52001953125,0.004230499267578125,0.002338409423828125,0.00023066997528076172,0.422119140625,1.6093254089355469e-06,0.00336456298828125,5.841255187988281e-06,0.047576904296875,7.76052474975586e-05,W2031611770,new
1.0,computer_science,0.70068359375,0.004291534423828125,0.001251220703125,0.00022172927856445312,0.292724609375,2.4497509002685547e-05,3.147125244140625e-05,6.735324859619141e-06,0.0006265640258789062,0.00011914968490600586,W2150220236,new
0.99755859375,computer_science,0.1195068359375,0.625,0.00537872314453125,0.0001506805419921875,0.215087890625,4.589557647705078e-06,0.0013723373413085938,1.990795135498047e-05,0.032958984375,0.0007638931274414062,W2112796928,new
1.0,computer_science,0.443359375,0.0218963623046875,0.0068359375,0.00012600421905517578,0.324462890625,4.887580871582031e-06,2.3245811462402344e-06,5.781650543212891e-06,0.2030029296875,0.00045371055603027344,W2142678478,new
1.0,computer_science,4.2438507080078125e-05,0.0005254745483398438,1.5795230865478516e-05,3.5762786865234375e-07,0.99951171875,5.960464477539063e-08,0.0,5.960464477539063e-08,7.963180541992188e-05,0.0,W2119180969,new
1.0,computer_science,1.2516975402832031e-06,0.0007653236389160156,0.0003540515899658203,5.364418029785156e-07,0.99658203125,1.1920928955078125e-07,0.0,1.1920928955078125e-07,0.002231597900390625,2.384185791015625e-07,W1677409904,new
1.0,computer_science,0.0005354881286621094,0.64013671875,0.00012981891632080078,1.1920928955078125e-06,0.359130859375,0.0,1.1920928955078125e-06,5.960464477539063e-08,4.13060188293457e-05,4.76837158203125e-07,W2954996726,new
1.0,computer_science,0.002590179443359375,0.80908203125,7.033348083496094e-06,6.556510925292969e-07,0.187744140625,0.0,1.1920928955078125e-06,0.0,0.0004930496215820312,1.1920928955078125e-07,W2028046413,new
1.0,computer_science,0.003513336181640625,0.56298828125,0.0024547576904296875,2.658367156982422e-05,0.4248046875,1.6748905181884766e-05,2.205371856689453e-06,7.748603820800781e-07,0.006420135498046875,3.647804260253906e-05,W2142238829,new
1.0,computer_science,0.6064453125,0.1632080078125,0.018585205078125,7.706880569458008e-05,0.191162109375,2.4437904357910156e-06,0.00021564960479736328,1.7881393432617188e-06,0.0203399658203125,8.970499038696289e-05,W4297733535,new
1.0,computer_science,0.0004241466522216797,2.3245811462402344e-05,0.00012636184692382812,9.834766387939453e-06,0.9990234375,5.960464477539063e-08,3.159046173095703e-06,5.960464477539063e-08,0.0006098747253417969,2.384185791015625e-07,W2125910575,new
1.0,computer_science,0.5615234375,0.34130859375,0.048095703125,6.312131881713867e-05,0.045135498046875,1.1324882507324219e-06,0.0002751350402832031,6.67572021484375e-06,0.0033817291259765625,6.264448165893555e-05,W2118020653,new
1.4503796895345053e-05,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2981731882,new
1.0,computer_science,0.0194244384765625,0.31298828125,2.0503997802734375e-05,3.2782554626464844e-06,0.66748046875,5.960464477539063e-08,4.172325134277344e-07,0.0,6.622076034545898e-05,8.344650268554688e-07,W2123442489,new
1.0,computer_science,4.017353057861328e-05,0.04620361328125,5.960464477539063e-08,4.172325134277344e-07,0.9501953125,5.960464477539063e-08,0.0,0.0,0.0035076141357421875,5.960464477539063e-08,W2026062398,new
1.0,computer_science,0.004547119140625,0.7451171875,0.0001850128173828125,1.7762184143066406e-05,0.2496337890625,5.960464477539063e-08,0.0003120899200439453,5.960464477539063e-08,2.0742416381835938e-05,1.430511474609375e-06,W1969353942,new
1.0,computer_science,0.9951171875,0.0017223358154296875,0.000537872314453125,3.343820571899414e-05,0.0018634796142578125,2.384185791015625e-07,4.285573959350586e-05,5.960464477539062e-07,0.0008234977722167969,3.0219554901123047e-05,W2493916176,new
1.0,computer_science,0.002002716064453125,0.0027446746826171875,0.026519775390625,8.463859558105469e-06,0.96875,2.980232238769531e-07,8.881092071533203e-06,4.172325134277344e-07,0.00015556812286376953,2.3245811462402344e-06,W2964199361,new
1.0,computer_science,0.1693115234375,0.027984619140625,0.5869140625,0.0025424957275390625,0.1015625,0.002643585205078125,0.0006184577941894531,0.0024547576904296875,0.037994384765625,0.06817626953125,W2963748441,new
1.0,computer_science,0.032806396484375,0.002227783203125,0.044708251953125,0.0001289844512939453,0.90283203125,5.960464477539062e-07,7.987022399902344e-06,3.159046173095703e-06,0.0170440673828125,4.214048385620117e-05,W2089458547,new
1.0,computer_science,2.4974346160888672e-05,0.00017392635345458984,0.00029540061950683594,1.0132789611816406e-06,0.99951171875,0.0,2.9802322387695312e-06,0.0,2.86102294921875e-06,0.0,W2134295053,new
1.0,computer_science,0.0021152496337890625,0.9541015625,2.086162567138672e-06,5.960464477539063e-08,0.043914794921875,5.960464477539063e-08,3.2186508178710938e-06,0.0,5.46574592590332e-05,5.364418029785156e-07,W2136850043,new
0.93408203125,computer_science,0.059783935546875,0.50634765625,0.001209259033203125,0.00010991096496582031,0.374267578125,1.4901161193847656e-06,0.0296173095703125,1.7642974853515625e-05,0.028564453125,8.362531661987305e-05,W2541884796,new
1.0,computer_science,1.823902130126953e-05,0.9990234375,1.2516975402832031e-06,0.0,0.0010814666748046875,0.0,0.0,0.0,2.4437904357910156e-06,0.0,W2580035316,new
1.0,computer_science,6.973743438720703e-06,1.0,0.0,0.0,0.00012826919555664062,0.0,0.0,0.0,1.1920928955078125e-07,0.0,W2395579298,new
1.0,computer_science,0.054595947265625,0.5986328125,0.0005197525024414062,1.2695789337158203e-05,0.346435546875,0.0,4.369020462036133e-05,5.960464477539063e-08,1.4483928680419922e-05,1.3709068298339844e-06,W2058401212,new
1.0,computer_science,0.0033168792724609375,0.0186614990234375,0.0033969879150390625,0.00014662742614746094,0.90185546875,0.00019812583923339844,1.2516975402832031e-06,0.0020751953125,0.04412841796875,0.025970458984375,W2018044188,new
1.0,computer_science,0.04168701171875,0.362060546875,0.000598907470703125,0.0002617835998535156,0.59375,7.510185241699219e-06,5.257129669189453e-05,2.980232238769531e-07,0.0015878677368164062,0.0001379251480102539,W2054692642,new
1.0,computer_science,0.0733642578125,0.9169921875,9.47713851928711e-05,1.2636184692382812e-05,0.0085601806640625,2.384185791015625e-07,8.881092071533203e-06,5.960464477539063e-08,0.0008187294006347656,4.231929779052734e-06,W2086561953,new
1.0,computer_science,0.8681640625,0.041259765625,0.0014200210571289062,2.0265579223632812e-05,0.08184814453125,6.735324859619141e-06,7.748603820800781e-06,8.940696716308594e-06,0.007106781005859375,1.8537044525146484e-05,W1524333225,new
1.0,computer_science,1.8298625946044922e-05,0.357421875,2.086162567138672e-05,2.384185791015625e-07,0.64208984375,0.0,5.960464477539063e-08,0.0,0.00022530555725097656,5.960464477539063e-08,W2901954177,new
1.0,computer_science,0.060791015625,0.1939697265625,0.6845703125,0.00010395050048828125,0.058502197265625,5.960464477539063e-08,0.00010353326797485352,4.172325134277344e-07,0.0017910003662109375,4.172325134277344e-06,W2010049072,new
0.18825954861111113,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2149055390,new
1.0,computer_science,0.005298614501953125,1.519918441772461e-05,3.0994415283203125e-06,1.0132789611816406e-06,0.994140625,2.0563602447509766e-05,4.76837158203125e-07,0.0,0.00066375732421875,5.960464477539063e-08,W2963076818,new
1.0,computer_science,0.0010023117065429688,0.0035648345947265625,0.0028095245361328125,1.5497207641601562e-05,0.9921875,1.1920928955078125e-07,1.1920928955078125e-06,2.384185791015625e-07,0.0004374980926513672,5.125999450683594e-06,W2765811365,new
1.0,computer_science,0.91943359375,0.02587890625,0.00010311603546142578,4.088878631591797e-05,0.053314208984375,1.7881393432617188e-07,3.5762786865234375e-07,7.748603820800781e-07,0.001110076904296875,2.181529998779297e-05,W1489991626,new
0.99755859375,computer_science,0.04400634765625,0.213134765625,0.5185546875,0.0020904541015625,0.1949462890625,1.1980533599853516e-05,0.0177001953125,1.4781951904296875e-05,0.00933074951171875,0.0002560615539550781,W2268751503,new
1.0,computer_science,0.2142333984375,0.019500732421875,6.54458999633789e-05,7.68899917602539e-06,0.398681640625,3.5762786865234375e-07,4.470348358154297e-06,2.5033950805664062e-06,0.367431640625,9.715557098388672e-06,W2156985047,new
1.0,computer_science,0.94482421875,0.030426025390625,0.01267242431640625,8.732080459594727e-05,0.00977325439453125,1.0132789611816406e-05,0.00118255615234375,9.715557098388672e-06,0.00061798095703125,0.0003414154052734375,W2147169507,new
1.0,computer_science,0.0002765655517578125,0.005908966064453125,1.7285346984863281e-06,1.9073486328125e-06,0.99365234375,2.980232238769531e-07,0.0,0.0,2.9802322387695312e-06,0.0,W2084341220,new
0.3724500868055556,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2950077417,new
1.0,computer_science,0.39111328125,0.1422119140625,0.2308349609375,9.697675704956055e-05,0.2313232421875,1.9073486328125e-06,0.0002899169921875,4.470348358154297e-06,0.003925323486328125,2.568960189819336e-05,W2149933564,new
1.0,computer_science,0.00492095947265625,0.00336456298828125,0.0028781890869140625,5.447864532470703e-05,0.92578125,7.152557373046875e-07,4.369020462036133e-05,1.3709068298339844e-06,0.06298828125,1.609325408935547e-05,W2283196293,new
1.0,computer_science,0.0,0.99853515625,0.0,0.0,0.0016613006591796875,0.0,0.0,0.0,2.980232238769531e-07,0.0,W243303449,new
1.0,computer_science,0.0202484130859375,0.0655517578125,0.0235748291015625,7.110834121704102e-05,0.59912109375,1.7881393432617188e-06,0.000274658203125,2.3245811462402344e-06,0.289794921875,0.001483917236328125,W2160654481,new
1.0,computer_science,0.435791015625,0.33984375,0.021453857421875,0.0016374588012695312,0.1785888671875,0.00021827220916748047,0.00229644775390625,0.0002601146697998047,0.01442718505859375,0.0054779052734375,W2008906462,new
1.0,computer_science,0.0001176595687866211,0.0295257568359375,2.4437904357910156e-06,4.172325134277344e-07,0.97021484375,1.7881393432617188e-07,2.384185791015625e-07,0.0,0.00028967857360839844,5.960464477539063e-08,W1989299822,new
1.0,computer_science,7.331371307373047e-06,0.0016736984252929688,7.730722427368164e-05,3.3974647521972656e-06,0.998046875,6.556510925292969e-07,1.0728836059570312e-06,0.0,6.443262100219727e-05,5.960464477539063e-08,W2062854284,new
1.0,computer_science,0.13916015625,0.0026607513427734375,0.00109100341796875,3.993511199951172e-06,0.85595703125,4.0531158447265625e-06,1.0609626770019531e-05,1.1920928955078125e-07,0.0008716583251953125,5.125999450683594e-06,W2113325037,new
1.0,computer_science,0.0960693359375,0.86962890625,0.0028018951416015625,6.23464584350586e-05,0.0304107666015625,1.8477439880371094e-06,1.8477439880371094e-06,2.2649765014648438e-05,0.0008482933044433594,0.00014579296112060547,W2029941278,new
1.0,computer_science,6.258487701416016e-06,0.052154541015625,4.947185516357422e-05,2.0265579223632812e-06,0.94677734375,1.7881393432617188e-07,4.76837158203125e-07,3.5762786865234375e-07,0.0011110305786132812,5.960464477539062e-07,W2605343262,new
0.10030110677083334,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W1884191083,new
0.9951171875,computer_science,3.808736801147461e-05,2.7418136596679688e-06,0.0025539398193359375,2.6941299438476562e-05,0.99658203125,1.1920928955078125e-07,2.6166439056396484e-05,1.7881393432617188e-07,0.0005288124084472656,4.0531158447265625e-06,W2928165649,new
1.0,computer_science,0.175048828125,0.009857177734375,0.0015401840209960938,3.1948089599609375e-05,0.81298828125,2.980232238769531e-07,0.0004711151123046875,5.960464477539062e-07,0.00015473365783691406,1.9431114196777344e-05,W2084046180,new
0.023278130425347224,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2963285578,new
1.0,computer_science,0.0731201171875,0.77734375,8.463859558105469e-06,2.1338462829589844e-05,0.1495361328125,0.0,5.960464477539063e-08,5.960464477539063e-08,3.7610530853271484e-05,1.3709068298339844e-06,W2154158105,new
1.0,computer_science,0.0185546875,0.0234527587890625,6.079673767089844e-06,2.2649765014648438e-05,0.95166015625,0.0,5.364418029785156e-07,5.960464477539063e-08,0.006549835205078125,9.5367431640625e-07,W3037826211,new
1.0,computer_science,0.286376953125,0.38671875,0.027313232421875,0.00017058849334716797,0.27099609375,2.7418136596679688e-06,0.00046896934509277344,1.5795230865478516e-05,0.0278472900390625,3.8504600524902344e-05,W2153959628,new
0.990234375,computer_science,0.8662109375,0.07232666015625,0.0011358261108398438,6.955862045288086e-05,0.036041259765625,3.5762786865234375e-07,0.01904296875,2.6226043701171875e-06,0.005126953125,2.276897430419922e-05,W2095655043,new
1.0,computer_science,0.0006451606750488281,0.03472900390625,1.3113021850585938e-06,3.2782554626464844e-06,0.96435546875,0.0,2.384185791015625e-07,0.0,9.542703628540039e-05,5.960464477539063e-08,W1992195122,new
1.0,computer_science,0.485107421875,0.179443359375,0.012847900390625,6.496906280517578e-05,0.3212890625,3.153085708618164e-05,0.000324249267578125,1.3709068298339844e-06,0.0007748603820800781,0.00021636486053466797,W1500895378,new
0.4714626736111111,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2901504064,new
0.9951171875,computer_science,0.0160980224609375,0.0171966552734375,0.0034008026123046875,7.039308547973633e-05,0.958984375,7.152557373046875e-07,0.0016994476318359375,1.6689300537109375e-06,0.002429962158203125,2.002716064453125e-05,W1979104937,new
1.0,computer_science,0.3427734375,0.21044921875,0.0011653900146484375,1.627206802368164e-05,0.42333984375,1.1920928955078125e-07,1.2695789337158203e-05,6.4373016357421875e-06,0.0221405029296875,3.439188003540039e-05,W2892035503,new
0.9951171875,computer_science,0.01224517822265625,0.0007700920104980469,0.56591796875,0.00045108795166015625,0.302978515625,2.562999725341797e-06,0.0015802383422851562,1.4960765838623047e-05,0.11578369140625,0.0003325939178466797,W2068849277,new
1.0,computer_science,0.27685546875,0.045013427734375,0.2529296875,5.418062210083008e-05,0.1373291015625,2.384185791015625e-07,1.7881393432617188e-07,1.5497207641601562e-06,0.287841796875,8.755922317504883e-05,W4244238212,new
1.0,computer_science,0.94921875,0.032958984375,0.00652313232421875,2.6226043701171875e-05,0.003276824951171875,1.5497207641601562e-06,0.00019049644470214844,3.2782554626464844e-06,0.00756072998046875,0.00016164779663085938,W2097089247,new
1.0,computer_science,0.025634765625,0.005321502685546875,4.6193599700927734e-05,3.796815872192383e-05,0.9658203125,1.430511474609375e-06,4.976987838745117e-05,1.7881393432617188e-07,0.0030765533447265625,2.86102294921875e-06,W2949223833,new
1.0,computer_science,0.0004177093505859375,0.34130859375,3.0994415283203125e-05,1.2516975402832031e-06,0.658203125,0.0,3.5762786865234375e-07,0.0,4.76837158203125e-07,0.0,W2936503027,new
1.0,computer_science,0.002971649169921875,0.246337890625,0.0282745361328125,0.00012242794036865234,0.7197265625,5.1021575927734375e-05,0.0009832382202148438,2.658367156982422e-05,0.0012340545654296875,3.5643577575683594e-05,W2022315563,new
1.0,computer_science,9.059906005859375e-06,0.607421875,1.1920928955078125e-07,0.0,0.392333984375,0.0,0.0,0.0,3.5762786865234375e-07,0.0,W2988916019,new
1.0,computer_science,2.5033950805664062e-06,1.3947486877441406e-05,5.960464477539063e-08,5.960464477539063e-08,1.0,0.0,0.0,0.0,2.980232238769531e-07,0.0,W2118023920,new
1.0,computer_science,0.04705810546875,0.00048732757568359375,0.001186370849609375,3.814697265625e-05,0.8671875,3.337860107421875e-06,4.112720489501953e-06,4.172325134277344e-07,0.0838623046875,7.045269012451172e-05,W2933138175,new
1.0,computer_science,0.0002167224884033203,0.8154296875,5.662441253662109e-06,9.5367431640625e-07,0.18408203125,0.0,0.0,0.0,0.00017523765563964844,5.960464477539062e-07,W1909740415,new
1.0,computer_science,0.818359375,0.040771484375,0.004779815673828125,3.635883331298828e-05,0.1180419921875,2.980232238769531e-07,0.006988525390625,7.68899917602539e-06,0.010986328125,1.0311603546142578e-05,W1991056455,new
1.0,computer_science,0.016265869140625,0.0584716796875,0.00037741661071777344,1.6033649444580078e-05,0.83447265625,0.0,1.9073486328125e-06,0.0,0.090576171875,9.5367431640625e-07,W2038920443,new
0.4758029513888889,computer_science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2112420033,new
0.99755859375,computer_science,0.009429931640625,0.00113677978515625,0.00012362003326416016,2.3245811462402344e-05,0.984375,5.960464477539063e-08,0.00038051605224609375,0.0,0.00461578369140625,3.5762786865234375e-07,W2964051675,new
1.0,computer_science,0.0916748046875,0.187744140625,0.35888671875,5.7637691497802734e-05,0.201416015625,9.059906005859375e-06,0.00036454200744628906,3.981590270996094e-05,0.15966796875,0.0002219676971435547,W2903871660,new
1.0,computer_science,0.576171875,0.366943359375,0.00514984130859375,5.692243576049805e-05,0.05157470703125,5.4836273193359375e-06,1.9431114196777344e-05,4.76837158203125e-07,0.000316619873046875,1.9609928131103516e-05,W1559136758,new
1.0,computer_science,0.0,1.0,5.960464477539063e-08,0.0,2.1636486053466797e-05,0.0,0.0,0.0,0.0,0.0,W2085662862,new
1.0,chemistry,0.00019097328186035156,0.74853515625,0.00786590576171875,9.47713851928711e-06,0.2420654296875,2.384185791015625e-07,5.7220458984375e-06,7.152557373046875e-07,0.001499176025390625,5.960464477539062e-07,W2047404361,new
1.0,chemistry,0.0306396484375,0.88818359375,1.2814998626708984e-05,7.748603820800781e-07,0.08038330078125,0.0,1.1920928955078125e-07,5.960464477539063e-08,0.0005292892456054688,5.364418029785156e-07,W2034078366,new
1.0,chemistry,0.02252197265625,0.0086517333984375,0.0099945068359375,9.41157341003418e-05,0.61279296875,1.0132789611816406e-05,8.225440979003906e-06,6.568431854248047e-05,0.345703125,0.00021755695343017578,W2017347652,new
1.0,chemistry,0.1187744140625,0.74462890625,0.0012149810791015625,7.212162017822266e-06,0.01088714599609375,9.5367431640625e-07,6.556510925292969e-07,1.5497207641601562e-06,0.12420654296875,0.0002435445785522461,W2102522658,new
1.0,chemistry,0.0,1.0,5.960464477539062e-07,0.0,0.00012481212615966797,0.0,0.0,0.0,4.172325134277344e-07,0.0,W2108250096,new
1.0,chemistry,6.079673767089844e-06,0.880859375,3.337860107421875e-06,1.7881393432617188e-07,0.11920166015625,0.0,5.960464477539063e-08,0.0,0.00018644332885742188,0.0,W2088012387,new
1.0,chemistry,0.0,0.99951171875,0.0,0.0,0.0002846717834472656,0.0,0.0,0.0,0.0,0.0,W2282989227,new
1.0,chemistry,6.377696990966797e-06,0.01898193359375,2.0444393157958984e-05,7.152557373046875e-07,0.98095703125,5.960464477539063e-08,0.0,0.0,0.00011789798736572266,5.960464477539063e-08,W2103207805,new
1.0,chemistry,0.173583984375,0.056915283203125,0.034576416015625,0.0008759498596191406,0.7109375,0.0001322031021118164,7.897615432739258e-05,0.0004687309265136719,0.02203369140625,0.0004911422729492188,W2094742663,new
1.0,chemistry,0.0075531005859375,0.89794921875,0.0013017654418945312,4.351139068603516e-06,0.09246826171875,7.152557373046875e-07,9.47713851928711e-05,1.1920928955078125e-07,0.0007290840148925781,3.5762786865234375e-07,W1997585234,new
1.0,chemistry,0.0,0.99951171875,0.0,0.0,0.0005483627319335938,0.0,0.0,0.0,2.205371856689453e-06,0.0,W2148041910,new
0.4218207465277778,chemistry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W2048407205,new
1.0,chemistry,0.00024366378784179688,0.0028438568115234375,0.00039649009704589844,8.344650268554688e-07,0.96826171875,1.1920928955078125e-07,1.0132789611816406e-06,5.960464477539063e-08,0.0284423828125,4.172325134277344e-07,W2019926612,new
1.0,chemistry,2.384185791015625e-07,0.99951171875,4.76837158203125e-07,0.0,0.0002834796905517578,0.0,0.0,0.0,0.0,0.0,W2022673999,new
1.0,chemistry,0.1119384765625,0.88427734375,0.0007810592651367188,3.337860107421875e-06,0.003040313720703125,5.364418029785156e-07,5.960464477539063e-08,5.960464477539062e-07,8.219480514526367e-05,9.5367431640625e-07,W1480991935,new
1.0,chemistry,0.01499176025390625,0.65771484375,0.002811431884765625,0.00012767314910888672,0.2354736328125,6.103515625e-05,4.0531158447265625e-06,4.708766937255859e-06,0.08868408203125,0.00025534629821777344,W2049807213,new
1.0,chemistry,1.1920928955078125e-07,0.96142578125,1.4960765838623047e-05,1.1920928955078125e-07,0.03875732421875,0.0,0.0,0.0,7.748603820800781e-07,0.0,W2883408915,new
1.0,chemistry,0.1480712890625,0.30078125,0.0026454925537109375,0.00013875961303710938,0.5478515625,1.1920928955078125e-07,0.00020956993103027344,4.172325134277344e-07,0.0001590251922607422,2.562999725341797e-06,W2032039586,new
1.0,chemistry,0.331787109375,0.0300140380859375,0.282958984375,0.00719451904296875,0.279052734375,0.0001652240753173828,0.00010967254638671875,9.948015213012695e-05,0.064453125,0.004329681396484375,W2150545098,new
